2457516.292751 0 -0.21157 0.0174366
2457516.292790 0 -0.180385 0.0173332
2457516.292829 0 -0.0737202 0.0177509
2457516.292868 0 -0.0405153 0.017727
2457516.292907 0 -0.0311566 0.0180942
2457516.292945 0 -0.0601484 0.0181899
2457516.292984 0 -0.0105949 0.0183659
2457516.293023 0 0.0393514 0.0181511
2457516.293062 0 0.0145053 0.0183353
2457516.293100 0 -0.0500689 0.0180072
2457516.293139 0 -0.0110066 0.0179679
2457516.293178 0 0.0260473 0.0183705
2457516.293217 0 -0.0368535 0.018188
2457516.293255 0 -0.176264 0.0172316
2457516.293294 0 -0.145037 0.0176102
2457516.293333 0 -0.175002 0.0173053
2457516.293372 0 -0.218311 0.0173033
2457516.293411 0 -0.259407 0.0172481
2457516.293449 0 -0.337733 0.0170089
2457516.293488 0 -0.343076 0.0170522
2457516.293527 0 -0.309258 0.0167975
2457516.293566 0 -0.349293 0.0165337
2457516.293604 0 -0.315493 0.0165906
2457516.293643 0 -0.249952 0.0169112
2457516.293682 0 -0.275709 0.0169872
2457516.293721 0 -0.205738 0.0170788
2457516.293760 0 -0.183546 0.0176248
2457516.293798 0 -0.133578 0.017599
2457516.293837 0 -0.150021 0.0174616
2457516.293876 0 -0.225356 0.017124
2457516.293915 0 -0.210535 0.0177061
2457516.293953 0 -0.111177 0.0178846
2457516.293992 0 -0.0385953 0.0182593
2457516.294031 0 -0.0882811 0.0176582
2457516.294070 0 -0.0115234 0.018279
2457516.294109 0 -0.028153 0.0180528
2457516.294147 0 0.0379135 0.0182182
2457516.294186 0 0.064239 0.0185868
2457516.294225 0 0.0380327 0.0185899
2457516.294264 0 0.0863913 0.0186483
2457516.294302 0 0.0512611 0.0187434
2457516.294341 0 0.0785825 0.0182438
2457516.294380 0 0.1104 0.0188206
2457516.294419 0 0.0140003 0.0180239
2457516.294457 0 0.0457853 0.0183362
2457516.294496 0 0.0820184 0.0182811
2457516.294535 0 0.0975098 0.0181861
2457516.294574 0 0.0331591 0.0183768
2457516.294613 0 -0.043485 0.0177055
2457516.294651 0 -0.133063 0.0177144
2457516.294690 0 -0.148857 0.0178247
2457516.294729 0 -0.182713 0.0172251
2457516.294768 0 -0.130308 0.0178188
2457516.294806 0 -0.137748 0.0173254
2457516.294845 0 -0.164657 0.0170388
2457516.294884 0 -0.204981 0.0169864
2457516.294923 0 -0.200363 0.0172417
2457516.294962 0 -0.192038 0.0177808
2457516.295000 0 -0.175268 0.0172398
2457516.295039 0 -0.14313 0.0172862
2457516.295078 0 -0.0926415 0.0175571
2457516.295117 0 -0.0839202 0.0176969
2457516.295155 0 -0.0303292 0.0181761
2457516.295194 0 -0.147863 0.0176892
2457516.295233 0 -0.15832 0.0176121
2457516.295272 0 -0.130249 0.017386
2457516.295310 0 -0.1105 0.0173881
2457516.295349 0 -0.0631776 0.0176873
2457516.295388 0 -0.0422242 0.0181993
2457516.295427 0 -0.0218165 0.01808
2457516.295466 0 -0.0616872 0.0180555
2457516.295504 0 0.0649961 0.0185329
2457516.295543 0 0.112122 0.0187718
2457516.295582 0 0.0908928 0.0186649
2457516.295621 0 0.0968128 0.0182859
2457516.295659 0 0.119846 0.0189036
2457516.295698 0 0.209793 0.0194178
2457516.295737 0 0.153668 0.0191043
2457516.295776 0 0.157696 0.0191244
2457516.295815 0 0.0729872 0.0187489
2457516.295853 0 0.151644 0.0191388
2457516.295892 0 0.175268 0.0188159
2457516.295931 0 0.0467132 0.0184855
2457516.295970 0 0.0217077 0.0183339
2457516.296008 0 -0.0587783 0.0180774
2457516.296047 0 -0.187979 0.0180097
2457516.296086 0 -0.203208 0.0178509
2457516.296125 0 -0.259831 0.0173673
2457516.296164 0 -0.245833 0.0174898
2457516.296202 0 -0.23543 0.0174931
2457516.296241 0 -0.357357 0.0172698
2457516.296280 0 -0.302547 0.0170083
2457516.296319 0 -0.245179 0.0171995
2457516.296357 0 -0.21424 0.0178124
2457516.296396 0 -0.199139 0.0181002
2457516.296435 0 -0.152198 0.0179021
2457516.296474 0 -0.0887545 0.0180035
2457516.296512 0 -0.119805 0.0179589
2457516.296551 0 -0.10657 0.0180504
2457516.296590 0 -0.0895496 0.0178752
2457516.296629 0 -0.0353979 0.0186703
2457516.296668 0 0.0275798 0.0187821
2457516.296706 0 -0.00278135 0.0188636
2457516.296745 0 0.055939 0.0189349
2457516.296784 0 0.0677499 0.0189514
2457516.296823 0 0.09395 0.019266
2457516.296861 0 0.107823 0.0193547
2457516.296900 0 0.142989 0.0199097
2457516.296939 0 0.112335 0.0197093
2457516.296978 0 0.196105 0.0196741
2457516.297017 0 0.183937 0.0192653
2457516.297055 0 0.23239 0.0197506
2457516.297094 0 0.230542 0.019377
2457516.297133 0 0.268606 0.0191616
2457516.297172 0 0.169016 0.0188738
2457516.297210 0 0.215477 0.018938
2457516.297249 0 0.201527 0.0188684
2457516.297288 0 0.139497 0.0188406
2457516.297327 0 0.0850542 0.0189888
2457516.297366 0 -0.0294165 0.018204
2457516.297404 0 -0.0545924 0.0179722
2457516.297443 0 -0.0760175 0.0178896
2457516.297482 0 -0.14753 0.0180604
2457516.297521 0 -0.164142 0.0187843
2457516.297559 0 -0.254188 0.0182071
2457516.297598 0 -0.302504 0.0176644
2457516.297637 0 -0.37898 0.0174942
2457516.297676 0 -0.416018 0.0172688
2457516.297714 0 -0.356553 0.0174388
2457516.297753 0 -0.208966 0.0178043
2457516.297792 0 -0.0746774 0.0183103
2457516.297831 0 0.0115329 0.0184985
2457516.297870 0 0.0516402 0.0188558
